lr_prob_0,lr_prob_1,knn_prob_0,knn_prob_1,svm_prob_0,svm_prob_1,mlp_prob_0,mlp_prob_1,Outcome
0.4946082684187736,0.5053917315812264,0.0,1.0,0.29278659361365095,0.7072134063863491,0.22049523100777613,0.7795047689922239,1
0.5484872927191593,0.45151270728084075,1.0,0.0,0.9937651125443463,0.006234887455653729,0.998531743804678,0.0014682561953220127,0
0.43688623332136356,0.5631137666786364,0.0,1.0,0.25114410097409917,0.7488558990259008,0.21932068834432894,0.7806793116556711,1
0.5210190986196257,0.4789809013803743,1.0,0.0,0.9322087639990274,0.06779123600097259,0.9858656571804083,0.014134342819591703,0
0.48570216171854974,0.5142978382814503,0.0,1.0,0.25101562837567887,0.7489843716243211,0.48443695990817803,0.515563040091822,1
0.4942599685241541,0.5057400314758459,1.0,0.0,0.6876150244237519,0.31238497557624784,0.4812255751749901,0.5187744248250099,0
0.3876653030675824,0.6123346969324176,0.0,1.0,0.7958836315127022,0.20411636848729783,0.026854482893834297,0.9731455171061657,1
0.49180088611698125,0.5081991138830187,1.0,0.0,0.9981294095598857,0.001870590440114189,0.8350670144959309,0.16493298550406907,0
0.44124965916020653,0.5587503408397935,0.0,1.0,0.04913547850816623,0.9508645214918339,0.27810999187128616,0.7218900081287138,0
0.42350653639647995,0.57649346360352,0.0,1.0,0.11105874773591581,0.8889412522640842,0.9737341677885099,0.026265832211490148,0
0.49718225609740363,0.5028177439025964,0.0,1.0,0.055530840884655035,0.944469159115345,0.4597742514763452,0.5402257485236548,1
0.40387626651196273,0.5961237334880373,1.0,0.0,0.6859053952855697,0.31409460471443035,0.10893156891485112,0.8910684310851489,0
0.5026207458892731,0.49737925411072686,1.0,0.0,0.7410194731679008,0.25898052683209927,0.45319084745758875,0.5468091525424112,0
0.4627000391815237,0.5372999608184763,1.0,0.0,0.9841617713712195,0.01583822862878045,0.6546305025578325,0.3453694974421675,0
0.4867339920074517,0.5132660079925483,0.0,1.0,0.049442685387417654,0.9505573146125823,0.36285135650897105,0.637148643491029,1
0.43618984608786926,0.5638101539121307,1.0,0.0,0.9999998999999902,1.0000000994736041e-07,0.9930859446182019,0.006914055381798072,0
0.5213818474141516,0.47861815258584833,1.0,0.0,0.8185205602346969,0.18147943976530304,0.9999952781772564,4.721822743558138e-06,0
0.4798198665835244,0.5201801334164756,0.6403094813871003,0.3596905186128996,3.00000089999998e-14,0.9999999999999699,0.9394574652037541,0.060542534796245905,1
0.4918935050213311,0.5081064949786689,0.0,1.0,0.26002461879008554,0.7399753812099146,0.31289823910992864,0.6871017608900714,1
0.5138046981540887,0.4861953018459113,1.0,0.0,0.9430358948231122,0.05696410517688768,0.8623114507715852,0.1376885492284148,0
0.44800945838787976,0.5519905416121202,1.0,0.0,0.999990079422531,9.920577468901212e-06,0.8845811442571035,0.1154188557428965,0
0.5514984271096441,0.4485015728903559,1.0,0.0,0.9998116449490769,0.00018835505092305174,0.9999422281884726,5.777181152742556e-05,0
0.47878039952386764,0.5212196004761324,1.0,0.0,0.7242988404814568,0.2757011595185432,0.4260106170541379,0.5739893829458621,0
0.5296112997898104,0.4703887002101896,1.0,0.0,0.981337770150065,0.01866222984993511,0.9590447494105914,0.04095525058940859,0
0.43548764030774256,0.5645123596922574,0.0,1.0,0.004895170893471024,0.995104829106529,0.016688068911409615,0.9833119310885904,1
0.42053575996764614,0.5794642400323539,1.0,0.0,0.6858880548388908,0.31411194516110924,0.16495237083285086,0.8350476291671491,0
0.4953541830823204,0.5046458169176796,1.0,0.0,0.7044264964007728,0.2955735035992272,0.5501123203367593,0.44988767966324067,0
0.5245402796022098,0.47545972039779016,1.0,0.0,0.9943546449904547,0.005645355009545314,0.9404708840296477,0.059529115970352244,0
0.5254353525772921,0.47456464742270793,1.0,0.0,0.9802348526495733,0.01976514735042664,0.8614399499777475,0.13856005002225247,0
0.42163872168276983,0.5783612783172302,0.0,1.0,0.17258850383064836,0.8274114961693516,0.21695241287325095,0.783047587126749,1
0.5418931084025362,0.4581068915974637,1.0,0.0,0.9871914201570071,0.01280857984299295,0.9890282186292161,0.01097178137078393,0
0.46520069465004044,0.5347993053499596,1.0,0.0,0.9963925822454938,0.0036074177545063523,0.9991245379069135,0.0008754620930864949,0
0.4843752780625854,0.5156247219374146,0.0,1.0,0.22464895049599784,0.7753510495040024,0.15015981689505964,0.8498401831049404,1
0.46633806586581317,0.5336619341341868,0.0,1.0,0.26779479216115554,0.7322052078388445,0.07460752502947621,0.9253924749705238,1
0.5371378308423091,0.4628621691576908,1.0,0.0,0.853163933574193,0.1468360664258071,0.9910041579543744,0.008995842045625655,0
0.5189852294588355,0.4810147705411644,1.0,0.0,0.6860563511363498,0.3139436488636502,0.6737547967835553,0.3262452032164446,0
0.5716343691177225,0.4283656308822775,1.0,0.0,0.999998891027576,1.1089724241307296e-06,0.9999999916548034,8.345196649096137e-09,0
0.4731082763122175,0.5268917236877825,0.0,1.0,0.29274497332385524,0.7072550266761447,0.6134103516049305,0.38658964839506954,1
0.5254572695855755,0.4745427304144246,1.0,0.0,0.9994134496582526,0.0005865503417471969,0.9989410802424041,0.0010589197575958805,0
0.5101717363641393,0.48982826363586074,1.0,0.0,0.8643110052172907,0.13568899478270924,0.9182813154327695,0.08171868456723057,0
0.39374428617067647,0.6062557138293235,0.0,1.0,0.01725248313701145,0.9827475168629888,0.0649168457614897,0.9350831542385103,1
0.44211651408003527,0.5578834859199647,0.0,1.0,0.7516516289943013,0.2483483710056987,0.4176287721792895,0.5823712278207105,0
0.49996834669155654,0.5000316533084435,1.0,0.0,0.6324963298784858,0.36750367012151436,0.9551373828839393,0.044862617116060606,0
0.4857250351218314,0.5142749648781686,1.0,0.0,0.9035423065659373,0.09645769343406273,0.7429917491421222,0.2570082508578778,0
0.5589266180774115,0.4410733819225885,1.0,0.0,0.9999998999999902,1.0000000994736041e-07,0.9999999500758886,4.99241114138408e-08,0
0.45263801487660527,0.5473619851233947,1.0,0.0,0.844550944039383,0.15544905596061684,0.05293917718927754,0.9470608228107225,0
0.428509661359761,0.571490338640239,0.0,1.0,0.14150404132942168,0.8584959586705784,0.19505578254036227,0.8049442174596377,0
0.5368708310829472,0.4631291689170528,1.0,0.0,0.9847638473097466,0.01523615269025331,0.9997481576743751,0.0002518423256249408,0
0.468374658203323,0.531625341796677,0.15689524259914317,0.8431047574008568,0.484065261240974,0.5159347387590258,0.13118408174358898,0.868815918256411,0
0.4565643437160988,0.5434356562839012,0.16470620848037906,0.8352937915196209,0.1493044709220782,0.8506955290779218,0.040703383564898776,0.9592966164351012,1
0.5247256012603256,0.4752743987396744,1.0,0.0,0.9968592368987704,0.0031407631012295126,0.9999847273054872,1.527269451288274e-05,0
0.47244340597000234,0.5275565940299977,0.0,1.0,0.14154431586391136,0.8584556841360887,0.13909751517602542,0.8609024848239746,1
0.4794262663043306,0.5205737336956694,1.0,0.0,0.692650980767064,0.30734901923293595,0.17231888322044264,0.8276811167795574,0
0.4928332406548305,0.5071667593451695,0.0,1.0,0.2601157063698208,0.7398842936301793,0.10119286573232633,0.8988071342676737,1
0.44421613117440817,0.5557838688255918,0.0,1.0,0.29270833898944787,0.7072916610105521,0.2988049471210852,0.7011950528789148,1
0.4423881262300636,0.5576118737699364,0.0,1.0,0.2677548986413774,0.7322451013586226,0.45000456141328005,0.54999543858672,1
0.4956901496582129,0.5043098503417871,1.0,0.0,0.5123617599339519,0.48763824006604806,0.49182691838150827,0.5081730816184917,0
0.5021374479883465,0.4978625520116535,1.0,0.0,0.6870161908183424,0.31298380918165747,0.47382080146705574,0.5261791985329443,0
0.44916437185868363,0.5508356281413164,0.0,1.0,0.03494290026966507,0.9650570997303348,0.35666110820739116,0.6433388917926088,1
0.5246389556320403,0.47536104436795973,1.0,0.0,0.9773732377948227,0.022626762205177318,0.9730964876464505,0.026903512353549517,0
0.5362318444096428,0.46376815559035717,1.0,0.0,0.9969360395047538,0.0030639604952462153,0.9976561470750501,0.002343852924949835,0
0.492190321924588,0.507809678075412,0.8035694164129381,0.19643058358706197,0.9609006711119126,0.03909932888808757,0.3642810768111012,0.6357189231888988,0
0.5006448185881627,0.4993551814118374,1.0,0.0,0.9876878453109447,0.012312154689055372,0.9767310488028179,0.02326895119718205,0
0.4122974344402002,0.5877025655597998,0.0,1.0,0.10791893003536922,0.8920810699646307,0.008247659691132503,0.9917523403088675,1
0.5398902688235263,0.4601097311764737,1.0,0.0,0.8572173017310599,0.14278269826894005,0.9945459462944327,0.00545405370556728,0
0.4807494101130967,0.5192505898869033,0.650406351055921,0.3495936489440789,0.7723065378799232,0.2276934621200767,0.3520801932741703,0.6479198067258297,1
0.4681455882355774,0.5318544117644226,0.10044375154765994,0.8995562484523401,0.25728878838771035,0.7427112116122898,0.44453063963861805,0.555469360361382,1
0.42113201568987724,0.5788679843101228,0.0,1.0,1.610132998802197e-05,0.999983898670012,0.003486533699901484,0.9965134663000985,1
0.5172964824282613,0.4827035175717387,1.0,0.0,0.9149764353104085,0.0850235646895913,0.9959469900842641,0.004053009915735864,0
0.4716143539008063,0.5283856460991937,0.0,1.0,0.0973831110799794,0.9026168889200207,0.11054004465844913,0.8894599553415509,1
0.4242272738025501,0.5757727261974499,0.43953398506520125,0.5604660149347988,0.26749207645093004,0.7325079235490698,0.04006578072360467,0.9599342192763953,1
0.46723018236529157,0.5327698176347084,0.3879669297637466,0.6120330702362534,0.5192261989852539,0.4807738010147462,0.08429419413671468,0.9157058058632853,0
0.4675715193228458,0.5324284806771542,1.0,0.0,0.6801546299707195,0.3198453700292803,0.0583817461437941,0.9416182538562059,0
0.5341217694398457,0.4658782305601543,1.0,0.0,0.7867118272924177,0.2132881727075824,0.9470879170832153,0.05291208291678477,0
0.5268406213227768,0.4731593786772233,1.0,0.0,0.9994894705534951,0.0005105294465048199,0.9958365267268728,0.004163473273127136,0
0.4278369453326021,0.5721630546673979,0.0,1.0,0.2927709872918156,0.7072290127081843,0.5550107325142819,0.4449892674857181,1
0.45622559866200785,0.5437744013379922,0.40852262246207005,0.5914773775379301,0.7315611599020668,0.26843884009793334,0.2501559069368713,0.7498440930631287,1
0.4389318750858887,0.5610681249141113,0.0,1.0,8.363126332000905e-07,0.9999991636873669,0.002814224062601567,0.9971857759373984,1
0.4733550712022644,0.5266449287977356,0.0,1.0,0.2928652143289408,0.7071347856710594,0.4273604802058697,0.5726395197941303,1
0.4386053857955906,0.5613946142044094,0.0,1.0,0.2599815353132833,0.7400184646867167,0.31405906982480414,0.6859409301751959,1
0.5485290412989516,0.4514709587010483,1.0,0.0,0.9946235857923148,0.0053764142076850735,0.998180588375231,0.0018194116247689305,0
0.4877052843308276,0.5122947156691724,0.0,1.0,0.29234841947300294,0.7076515805269972,0.2062540137913631,0.7937459862086369,1
0.5106694860888741,0.4893305139111259,0.0,1.0,0.27502753116682405,0.7249724688331762,0.8881313002466432,0.11186869975335677,0
0.50382514303643,0.49617485696356994,1.0,0.0,0.9977686542365574,0.002231345763442739,0.5621017335174521,0.43789826648254787,0
0.5144238522762408,0.4855761477237593,0.40008278277907394,0.599917217220926,0.042978488386736034,0.957021511613264,0.6430541270476309,0.35694587295236907,0
0.4868624742279516,0.5131375257720484,1.0,0.0,0.9375623070647779,0.06243769293522215,0.8607353976984586,0.13926460230154136,0
0.5325237041541584,0.46747629584584166,1.0,0.0,0.5693760964940408,0.43062390350595936,0.9901895079003443,0.009810492099655723,0
0.49850806467989883,0.5014919353201012,1.0,0.0,0.9776610399490258,0.022338960050974202,0.749237597807491,0.25076240219250906,0
0.4259607745600622,0.5740392254399378,0.0,1.0,0.042810754675828795,0.9571892453241714,0.08512230355416095,0.914877696445839,1
0.5250263838249903,0.47497361617500966,1.0,0.0,0.9994219424568328,0.0005780575431673248,0.9997413013931262,0.00025869860687373147,0
0.44043574579383116,0.5595642542061688,1.0,0.0,0.9229823004737724,0.07701769952622757,0.9588986777495729,0.04110132225042706,0
0.4703276678429994,0.5296723321570006,0.0,1.0,0.25105418726935264,0.7489458127306474,0.4347944240311329,0.5652055759688671,1
0.42688592972430295,0.573114070275697,1.0,0.0,0.6926903878122718,0.30730961218772795,0.06765687838066836,0.9323431216193316,0
0.5156864686607376,0.4843135313392624,1.0,0.0,0.9416575142250029,0.0583424857749971,0.8987368991749044,0.10126310082509556,0
0.5387354440428698,0.4612645559571303,1.0,0.0,0.9986652730137758,0.0013347269862241098,0.9996345555662197,0.000365444433780251,0
0.4716143539008063,0.5283856460991937,0.0,1.0,0.0973831110799794,0.9026168889200207,0.11054004465844913,0.8894599553415509,1
0.47010566961547395,0.529894330384526,0.0,1.0,0.23206198072710094,0.767938019272899,0.35737857406019535,0.6426214259398046,1
0.5089956188470799,0.4910043811529201,1.0,0.0,0.6169597675025142,0.38304023249748576,0.7747397410526619,0.22526025894733814,0
0.48455421334628146,0.5154457866537185,0.17362931168173237,0.8263706883182677,0.6371082186703538,0.36289178132964633,0.518785086719926,0.4812149132800741,1
0.4981560442403411,0.5018439557596589,0.0,1.0,0.26019983715623296,0.739800162843767,0.8298256705931508,0.1701743294068492,1
0.5251204078893204,0.4748795921106796,1.0,0.0,0.9662471009701316,0.03375289902986835,0.9992571595211667,0.0007428404788333094,0
0.4144405114280705,0.5855594885719295,1.0,0.0,0.685961197552899,0.3140388024471009,0.37517693166823585,0.6248230683317642,0
0.40024671236067166,0.5997532876393283,0.0,1.0,0.2511125082647057,0.7488874917352942,0.32305317771202746,0.6769468222879725,1
0.5266207039906314,0.4733792960093686,1.0,0.0,0.9772319532586621,0.02276804674133779,0.9762348773839569,0.023765122616043122,0
0.4258305867848763,0.5741694132151237,1.0,0.0,0.9934003752913665,0.006599624708633384,0.9448163162246589,0.055183683775341094,0
0.518083180432912,0.481916819567088,1.0,0.0,0.9451554969839991,0.054844503016000905,0.8627059411183149,0.13729405888168505,0
0.46514381812946115,0.5348561818705388,1.0,0.0,0.7256037701751415,0.27439622982485856,0.5498334917282444,0.4501665082717557,0
0.5248007432410264,0.4751992567589735,1.0,0.0,0.6802413695583798,0.3197586304416202,0.9055556200661414,0.09444437993385853,0
0.5320334204501972,0.4679665795498028,1.0,0.0,0.9665208602728212,0.033479139727178794,0.9948666148702939,0.005133385129706036,0
0.5146734304693441,0.4853265695306559,1.0,0.0,0.3898076355545066,0.6101923644454934,0.6178893198339077,0.38211068016609223,0
0.534767765371165,0.465232234628835,1.0,0.0,0.8445903598380015,0.15540964016199857,0.9806983427098779,0.01930165729012209,0
0.4412166537931841,0.5587833462068159,1.0,0.0,0.6859630750161168,0.31403692498388347,0.547132630652206,0.452867369347794,0
0.5189109399927904,0.48108906000720963,1.0,0.0,0.7017537217470479,0.29824627825295197,0.9361370199720529,0.06386298002794709,0
0.526124595890087,0.473875404109913,1.0,0.0,0.9589225996934717,0.04107740030652838,0.8083773316943885,0.1916226683056115,0
0.4993270209889764,0.5006729790110236,1.0,0.0,0.999806160284487,0.0001938397155131227,0.9248387185777502,0.07516128142224979,0
0.4636874757677809,0.5363125242322191,0.15869325112210775,0.8413067488778923,0.6348699835529947,0.36513001644700516,0.6871933839150284,0.3128066160849717,1
0.5021374479883465,0.4978625520116535,1.0,0.0,0.6870161908183424,0.31298380918165747,0.47382080146705574,0.5261791985329443,0
0.5672296130030042,0.43277038699699577,1.0,0.0,0.9999955057016953,4.494298304620898e-06,0.9999999625329552,3.746704483724841e-08,0
0.4598957807519297,0.5401042192480703,1.0,0.0,0.6800409161651012,0.31995908383489874,0.19961386253613533,0.8003861374638647,0
0.47142252506187265,0.5285774749381273,0.0,1.0,0.2470355534873816,0.7529644465126185,0.35789820805569406,0.6421017919443059,1
0.5305507742959299,0.46944922570407005,1.0,0.0,0.7532231117136571,0.24677688828634275,0.9120556735830331,0.08794432641696691,0
0.5132943044186946,0.48670569558130533,0.0,1.0,0.2678594300542525,0.7321405699457474,0.6080433144677289,0.3919566855322711,1
0.4412149604544373,0.5587850395455627,1.0,0.0,0.6800742308886906,0.3199257691113093,0.03126758022391685,0.9687324197760832,0
0.5018493913418174,0.49815060865818256,1.0,0.0,0.6802868287667291,0.3197131712332711,0.4707810855461587,0.5292189144538413,0
0.4886598940164608,0.5113401059835392,1.0,0.0,0.725463026055844,0.2745369739441559,0.28886634128022404,0.711133658719776,0
0.5411810880424794,0.45881891195752056,1.0,0.0,0.9229492703326319,0.07705072966736823,0.9879370196125185,0.012062980387481543,0
0.549513599848839,0.45048640015116104,1.0,0.0,0.9999528454691872,4.7154530812766676e-05,0.999826691148312,0.00017330885168798292,0
0.4193215443100158,0.5806784556899842,0.0,1.0,0.1772480516101902,0.8227519483898098,0.07550830131965669,0.9244916986803433,1
0.4163682490553864,0.5836317509446136,0.0,1.0,0.26773418999133913,0.7322658100086608,0.007432963218918731,0.9925670367810813,1
0.519626065750533,0.48037393424946695,1.0,0.0,0.99551936210519,0.0044806378948101565,0.959971329251099,0.04002867074890102,0
0.5342034833929674,0.4657965166070326,1.0,0.0,0.5348605981728523,0.46513940182714775,0.9755960834441701,0.02440391655582981,0
0.43827791309341657,0.5617220869065834,0.0,1.0,0.1640744159989068,0.8359255840010932,0.10356452998618926,0.8964354700138107,1
0.4000279993814625,0.5999720006185375,0.0,1.0,0.04449369039962216,0.9555063096003777,0.04106317405210269,0.9589368259478973,1
